ImgPath,label,leftelbow,lefthip,leftknee,rightelbow,righthip,rightknee,EKleft,EKright,EE,KK
Train Data/Dataset20/5/1_117.jpg,5,124.3861799,84.79607341,33.16837808,162.337063,66.86023884,72.41972707,57.17199207,68.29140698,57.47059777,65.34110113
Train Data/Dataset20/5/2_82.jpg,5,124.3861799,84.79607341,33.16837808,162.337063,66.86023884,72.41972707,57.17199207,68.29140698,57.47059777,65.34110113
Train Data/Dataset20/5/1_0_588.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_329.jpg,5,117.01256,103.935144,37.01118355,122.5226585,65.24540907,75.99525268,31.46172506,62.51068788,68.18792803,67.49785473
Train Data/Dataset20/5/1_10.jpg,5,132.0212162,117.9870608,77.93434817,129.9827958,95.81163374,44.46140344,81.06565548,107.7994066,46.42685542,62.92771318
Train Data/Dataset20/5/1_38.jpg,5,132.0212162,117.9870608,77.93434817,129.9827958,95.81163374,44.46140344,81.06565548,107.7994066,46.42685542,62.92771318
Train Data/Dataset20/5/1_301.jpg,5,120.4829112,90.81278286,46.4044304,122.4194878,82.91225724,23.75362118,33.44026556,53.82330715,105.1914852,64.14938748
Train Data/Dataset20/5/1_473.jpg,5,145.5402198,53.32258164,44.5860671,118.9060044,69.95925442,61.8989189,41.60693382,53.98229557,91.83197137,81.46924029
Train Data/Dataset20/5/2_201.jpg,5,145.5402198,53.32258164,44.5860671,118.9060044,69.95925442,61.8989189,41.60693382,53.98229557,91.83197137,81.46924029
Train Data/Dataset20/5/466.jpg,5,65.06291242,64.99815238,54.02908039,83.53892704,98.93279407,32.69613223,15.38021296,106.4104947,110.7432532,50.64653623
Train Data/Dataset20/5/1_249.jpg,5,126.8835777,123.5155836,73.93613019,142.7980404,109.7784425,50.19197723,93.55786415,108.8453961,55.83920763,50.28092445
Train Data/Dataset20/5/1_0_167.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_275.jpg,5,112.8240783,92.13013513,49.00599579,142.6123323,77.32748291,29.24419133,52.7181536,76.40651037,107.4023229,63.95724753
Train Data/Dataset20/5/2_0_392.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/0_258.jpg,5,110.563209,95.60304652,53.10121326,114.7337036,76.60302053,36.23130289,45.48232164,53.41003684,54.0393262,34.17082786
Train Data/Dataset20/5/1_0_371.jpg,5,110.563209,95.60304652,53.10121326,114.7337036,76.60302053,36.23130289,45.48232164,53.41003684,54.0393262,34.17082786
Train Data/Dataset20/5/0_259.jpg,5,170.630974,156.229794,159.450565,141.3159065,158.77457,151.6224704,156.0441393,145.00928,26.71140197,44.88856146
Train Data/Dataset20/5/2_360.jpg,5,138.0283513,121.9400939,167.3295486,129.1323949,72.86622236,101.1528843,31.74663401,108.0154924,30.0514175,136.594232
Train Data/Dataset20/5/507.jpg,5,123.4522155,76.16267635,95.06732445,125.6657551,89.20389539,26.29173217,26.57073564,122.6350061,51.03567298,19.48444533
Train Data/Dataset20/5/1_260.jpg,5,136.6433178,90.94593746,43.18235427,154.7761175,85.05312718,41.5830496,42.24915981,68.46068833,27.43676577,25.04532083
Train Data/Dataset20/5/467.jpg,5,79.13634637,79.80518848,112.4257139,92.97980648,84.60372468,87.63928233,66.82876925,64.43413071,70.29208439,25.94738955
Train Data/Dataset20/5/2_228.jpg,5,167.8867079,84.11575327,92.73335007,100.632077,63.95504293,89.61861138,25.04619634,46.86602818,89.59274811,19.56623235
Train Data/Dataset20/5/1_499.jpg,5,156.2330323,79.26655735,34.55776574,170.1058313,53.65936444,69.41242687,56.86692948,42.76928214,57.55636102,54.25098552
Train Data/Dataset20/5/2_0_218.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_466.jpg,5,129.5735658,45.10614811,57.78130789,145.2584073,57.49782705,33.45143129,46.41034909,53.87556563,106.9057204,52.54643138
Train Data/Dataset20/5/1_39.jpg,5,127.0055499,105.3817337,59.56534937,142.2997214,88.56944906,33.63689572,58.18629737,91.20580146,73.56179555,65.43206998
Train Data/Dataset20/5/103.jpg,5,141.6641306,98.10081355,40.69354345,127.0132186,61.69181215,57.11545173,55.02273109,34.72796241,112.5931019,90.34672836
Train Data/Dataset20/5/117.jpg,5,159.2678774,73.84697741,14.40258776,171.2479807,62.51478396,18.26897226,80.11933436,50.12248534,36.41645779,90.22414074
Train Data/Dataset20/5/1_116.jpg,5,114.5776923,76.83041625,71.14933763,142.1642693,132.741995,50.39785136,18.67959921,98.96032994,42.16692232,137.8264421
Train Data/Dataset20/5/2_54.jpg,5,130.8995848,41.36724704,7.522679429,142.1059649,40.31968036,6.246952457,22.65098579,24.74239713,65.26682929,118.2185926
Train Data/Dataset20/5/0_311.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_102.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/0_339.jpg,5,175.6336659,162.0194613,173.6195786,169.4014992,151.3955729,157.4403051,148.0348289,140.0838949,69.42464255,29.54262589
Train Data/Dataset20/5/2_68.jpg,5,154.6390547,51.21841826,63.75528615,104.8513179,91.22831529,157.7473489,31.20816444,62.04462644,83.40938797,47.00156523
Train Data/Dataset20/5/1_0_204.jpg,5,128.6182379,113.8948748,101.989099,150.439696,69.84075431,81.1775535,94.7464003,108.143785,3.774610362,85.4609655
Train Data/Dataset20/5/16.jpg,5,140.8332712,63.54290405,29.65136344,146.2112273,88.24873101,18.06035952,33.69805302,66.03328437,68.18611191,21.24927235
Train Data/Dataset20/5/2_0_12.jpg,5,163.238858,97.61803313,64.89141896,138.6815309,72.3458033,16.69864637,107.133063,49.56388635,61.57204892,22.80532002
Train Data/Dataset20/5/1_112.jpg,5,162.6940244,143.7977635,63.65675794,178.5689142,120.6826383,38.66884656,112.4129437,163.6926807,36.77201887,51.99929194
Train Data/Dataset20/5/12.jpg,5,118.8517395,81.30115754,21.43583341,132.4288928,129.1507387,27.75574218,33.22559446,76.77418984,118.1403464,58.77454411
Train Data/Dataset20/5/2_78.jpg,5,113.7689978,97.01929863,169.8313434,160.3041531,66.08002211,43.53318398,46.2324898,91.25385988,96.8980561,80.78382391
Train Data/Dataset20/5/113.jpg,5,71.52506333,50.97664248,63.94161737,73.59104783,64.97396279,35.96248138,105.7285159,80.00652836,103.3118648,102.5084511
Train Data/Dataset20/5/0_117.jpg,5,145.3134158,103.0052363,42.41978314,136.6661495,86.67943851,76.81282262,18.22746812,25.30708821,73.41114316,58.66134613
Train Data/Dataset20/5/1_462.jpg,5,145.3134158,103.0052363,42.41978314,136.6661495,86.67943851,76.81282262,18.22746812,25.30708821,73.41114316,58.66134613
Train Data/Dataset20/5/488.jpg,5,91.15706013,101.4269985,71.26136857,140.6085103,144.1981095,29.6797675,13.73274553,95.52511766,46.19690741,171.5367002
Train Data/Dataset20/5/2_562.jpg,5,142.9143705,84.8280648,137.7301455,142.6762065,49.61012024,73.5606831,64.31106022,33.88756661,66.96276598,121.1970345
Train Data/Dataset20/5/477.jpg,5,144.8993562,52.36267294,86.99412835,158.4162915,83.84782816,26.25571513,42.42695263,70.91387886,37.26424733,136.0978129
Train Data/Dataset20/5/2_238.jpg,5,134.621214,105.5420903,44.75511077,122.6503945,106.0358693,64.15120446,62.09086327,89.34162114,107.3906483,82.18518726
Train Data/Dataset20/5/1_270.jpg,5,136.1041922,120.8285884,70.81764028,140.7427489,120.7920131,54.28640932,121.9407414,117.1482695,56.65772453,74.60773737
Train Data/Dataset20/5/2_0_432.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_0_162.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_258.jpg,5,124.6651409,139.0908248,127.2738965,133.3809853,128.9424657,166.9874416,22.06081526,55.89245047,85.45867261,80.25293372
Train Data/Dataset20/5/2_364.jpg,5,104.032794,101.8768777,48.28146921,87.81468418,108.1051692,32.02015463,79.15240675,70.69780782,79.41042404,74.93796679
Train Data/Dataset20/5/2_358.jpg,5,104.9654016,128.9439071,54.2789283,123.0042195,108.2316351,38.43540876,137.5411429,125.9452093,97.34873059,62.27234833
Train Data/Dataset20/5/2_173.jpg,5,126.5510427,115.473818,65.85712173,124.3941517,87.91884472,44.34709032,72.93279986,98.35147711,43.46841077,65.53309383
Train Data/Dataset20/5/0_54.jpg,5,138.470196,64.69785396,22.74305162,130.0945235,104.8863514,50.32856684,48.02983742,23.87102131,89.46073614,133.3347105
Train Data/Dataset20/5/270.jpg,5,169.0276765,91.14491642,55.14243219,106.4596413,111.1596571,24.20164267,18.32960457,123.8881679,73.23748234,17.75832028
Train Data/Dataset20/5/264.jpg,5,110.9925543,98.89082183,32.16175153,92.67784285,79.97312094,63.89367483,39.00941528,87.86873974,92.15180797,45.37273842
Train Data/Dataset20/5/2_417.jpg,5,116.4719888,121.203947,38.22729406,121.1834819,105.1859015,22.50428979,105.7447603,118.2226268,63.3577706,61.381426
Train Data/Dataset20/5/1_259.jpg,5,124.9314248,124.0974887,80.17711538,122.3478112,103.6389587,49.69056731,126.2591268,124.5663813,43.04811207,78.85129754
Train Data/Dataset20/5/1_503.jpg,5,108.494485,44.68548066,101.8158317,117.4969336,71.69132562,68.41193966,15.91566241,86.55948245,74.20848528,29.62696492
Train Data/Dataset20/5/1_517.jpg,5,96.27888416,91.91736672,43.57752249,105.7049056,80.49691612,88.78052996,29.13174498,46.19637693,104.1635447,137.8381813
Train Data/Dataset20/5/1_488.jpg,5,176.7754764,52.06072506,59.37263202,131.9416594,74.74010839,93.58861276,24.21694881,46.77608619,97.43167387,51.13980659
Train Data/Dataset20/5/2_239.jpg,5,133.9732124,120.4612121,68.41629475,170.7440064,125.3316938,35.84630682,95.37406555,146.7632862,82.03370259,63.71054535
Train Data/Dataset20/5/304.jpg,5,140.2036131,114.3947534,12.10279304,144.6394442,111.8110343,82.92123376,28.20239088,89.90791898,89.5788854,148.1984449
Train Data/Dataset20/5/2_205.jpg,5,140.2036131,114.3947534,12.10279304,144.6394442,111.8110343,82.92123376,28.20239088,89.90791898,89.5788854,148.1984449
Train Data/Dataset20/5/1_477.jpg,5,148.8095738,46.9724351,21.43436005,175.176917,17.29793259,139.9722892,49.83664739,42.10695204,73.05426478,10.39338369
Train Data/Dataset20/5/1_463.jpg,5,172.4759766,45.68262486,21.95594003,158.8373136,49.87231823,63.38339036,66.85045833,15.57494999,99.95655288,95.14101426
Train Data/Dataset20/5/1_0_44.jpg,5,139.5413084,159.0628793,170.2835618,113.7057892,163.519214,157.3392288,142.80535,112.4957695,41.94906533,104.6867017
Train Data/Dataset20/5/106.jpg,5,150.1802461,102.5733739,43.54603232,138.4882646,74.73256809,36.74789916,101.3746805,61.45606611,61.30374025,44.70190884
Train Data/Dataset20/5/674.jpg,5,171.5768417,87.62302437,32.00236949,108.1654969,100.3244525,34.26497402,111.9581001,71.72808013,45.6824084,62.16641097
Train Data/Dataset20/5/1_0_50.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_0_201.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/0_328.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_113.jpg,5,108.5936704,98.87871139,54.2040377,165.5121848,52.49694003,68.82879598,75.40779185,67.74669486,75.45008379,75.47627753
Train Data/Dataset20/5/0_472.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_107.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_111.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_139.jpg,5,116.7337259,95.16614405,39.39364177,130.2892598,77.51341454,30.09179066,56.65444091,67.49399436,60.86986374,33.1177563
Train Data/Dataset20/5/11.jpg,5,147.548965,107.7017182,61.07902857,97.93607155,112.7525682,54.25386186,75.77508886,117.5376446,46.0763174,23.32991409
Train Data/Dataset20/5/104.jpg,5,131.4206516,105.7329884,36.66234271,142.742598,90.15140908,33.09327094,77.05902274,123.3963417,49.98632403,97.56723437
Train Data/Dataset20/5/110.jpg,5,169.7873866,71.12293552,23.761468,118.1783053,65.33731745,21.76172988,62.70382868,44.43965376,60.22980907,115.1365133
Train Data/Dataset20/5/1_475.jpg,5,121.5208683,97.46738583,53.36384351,120.7983136,97.01506256,78.39488176,53.32402939,83.02989636,101.3260202,69.57633246
Train Data/Dataset20/5/1_16.jpg,5,126.932575,105.2986836,68.8488847,128.9288301,104.9023363,48.41167607,104.8241592,94.06894497,50.00358488,75.08756939
Train Data/Dataset20/5/1_449.jpg,5,116.4653762,57.79763559,51.50322873,108.3121962,81.42874233,29.09138321,9.46706573,81.41796908,64.19432146,43.65316745
Train Data/Dataset20/5/460.jpg,5,115.1873175,65.76785868,21.38538783,108.2644687,79.47364297,40.26629031,14.01974884,86.27258348,132.2452642,13.70845272
Train Data/Dataset20/5/312.jpg,5,38.10562771,101.6221141,35.57316516,69.67029491,71.76885763,71.12283732,79.51603322,70.75926729,165.3510534,62.54547693
Train Data/Dataset20/5/1_267.jpg,5,128.6876527,131.3125412,86.33290819,131.1357461,117.6263277,61.18854068,105.9368114,127.6857043,49.94461288,77.21805191
Train Data/Dataset20/5/1_273.jpg,5,133.9895705,76.46006406,15.00240191,128.8537198,97.60852044,38.42948911,44.9816898,110.7035998,85.51739268,60.36991555
Train Data/Dataset20/5/272.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/266.jpg,5,122.7976551,97.1301015,164.2502506,136.891381,94.61743977,161.8926852,38.01114377,116.3640736,24.69053341,23.71765302
Train Data/Dataset20/5/1_298.jpg,5,75.00369722,75.69427191,99.31376725,144.0898168,75.13730852,50.2672641,42.98666134,118.3207869,81.47944181,58.23140396
Train Data/Dataset20/5/0_276.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/0_56.jpg,5,90.72986735,91.49034133,49.63090617,120.0348805,105.7979739,26.20055386,105.033095,108.4418222,31.45271109,104.4935798
Train Data/Dataset20/5/2_170.jpg,5,115.460019,74.82917511,26.08319077,123.0973959,113.8635371,52.39460917,68.6507192,55.1568463,125.2201038,113.1814385
Train Data/Dataset20/5/0_505.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_299.jpg,5,125.5129521,57.69482066,9.136169477,124.4176344,58.47033579,8.558833359,50.38004714,37.78325439,94.169984,133.0099734
Train Data/Dataset20/5/501.jpg,5,148.1243339,108.8011712,25.58933019,147.5453927,107.332817,52.20472492,165.4382752,106.6088752,51.18669492,57.69120648
Train Data/Dataset20/5/2_414.jpg,5,123.8591689,108.2045501,57.58114717,113.3999835,105.6907525,38.88105749,111.5237965,125.2318733,49.78391175,83.12815728
Train Data/Dataset20/5/2_366.jpg,5,162.3877353,47.96374289,81.4043189,121.389181,99.35926362,173.4830843,27.84725615,74.48215758,73.27180475,43.64631686
Train Data/Dataset20/5/1_528.jpg,5,157.3034547,70.65506308,84.84388222,102.0923381,74.50149099,17.8685006,25.13814086,80.7488883,51.67488334,73.02432409
Train Data/Dataset20/5/449.jpg,5,133.1035883,70.92200769,121.7828313,162.0502035,68.19495123,88.45081055,26.23459403,68.88408117,54.49009411,75.29578397
Train Data/Dataset20/5/2_548.jpg,5,116.9198916,98.44648311,50.63663719,120.191458,124.3158083,69.19419353,37.81345121,84.09223249,111.2752171,73.68757604
Train Data/Dataset20/5/313.jpg,5,104.1562973,136.6390116,151.7388264,79.43195432,131.0525321,164.7030512,109.3798392,135.5524474,24.57670695,46.29074061
Train Data/Dataset20/5/2_212.jpg,5,115.3232897,84.32325482,29.3164557,114.4582856,72.13780747,20.00888121,51.04880424,88.35845675,94.645376,40.57962141
Train Data/Dataset20/5/1_17.jpg,5,100.5592621,109.3906656,41.22517671,100.8921461,95.55215831,32.63489486,118.9632947,140.3374847,103.65026,63.8979993
Train Data/Dataset20/5/1_306.jpg,5,111.0009554,36.07107577,11.09700361,134.6423358,32.27850538,7.249408698,22.15203016,25.61044361,45.53860119,82.98009676
Train Data/Dataset20/5/105.jpg,5,111.0009554,36.07107577,11.09700361,134.6423358,32.27850538,7.249408698,22.15203016,25.61044361,45.53860119,82.98009676
Train Data/Dataset20/5/10.jpg,5,62.20261053,88.66711533,86.85484102,80.68850372,95.87985389,114.1853953,38.45699388,121.2693934,52.92801766,41.44534965
Train Data/Dataset20/5/1_0_216.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/0_317.jpg,5,172.31298,113.8268364,166.511517,103.034202,112.5468029,173.3513292,48.34708857,150.5160939,21.4208472,30.85097544
Train Data/Dataset20/5/2_0_28.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/2_46.jpg,5,115.3728933,109.8226995,46.68344101,119.5094282,100.717369,38.48708074,97.41958367,91.01160979,67.44812333,68.61275174
Train Data/Dataset20/5/1_110.jpg,5,101.4846614,86.48484664,160.0995768,170.4206975,49.91938565,47.36431153,71.79546559,71.88758136,78.97038986,81.02455897
Train Data/Dataset20/5/1_109.jpg,5,113.1197308,62.19396799,46.50938341,158.375024,98.69650196,60.99203049,17.91343729,126.0014431,111.8466914,57.49269098
Train Data/Dataset20/5/1_0_227.jpg,5,159.6578137,64.35170765,50.38115553,132.0123869,76.50062108,62.63466293,30.92363375,39.48885969,89.13924546,33.24316417
Train Data/Dataset20/5/35.jpg,5,159.6578137,64.35170765,50.38115553,132.0123869,76.50062108,62.63466293,30.92363375,39.48885969,89.13924546,33.24316417
Train Data/Dataset20/5/1_0_89.jpg,5,102.1672935,97.84286101,57.23407864,170.5815843,52.20099374,96.13158182,56.10094837,85.54075746,82.11047286,58.23301823
Train Data/Dataset20/5/2_63.jpg,5,122.474312,104.4628237,49.42215842,126.2280963,111.8201359,68.82904615,45.03976335,88.03745012,92.77124249,59.90042016
Train Data/Dataset20/5/685.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_647.jpg,5,123.054071,128.5164978,46.0149015,100.9234306,125.6560653,28.24956447,57.47307191,153.7631395,54.83173656,54.99299087
Train Data/Dataset20/5/1_121.jpg,5,123.054071,128.5164978,46.0149015,100.9234306,125.6560653,28.24956447,57.47307191,153.7631395,54.83173656,54.99299087
Train Data/Dataset20/5/0_332.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/108.jpg,5,169.63144,56.44010998,29.82853322,145.3840737,48.06126607,26.78295518,14.08673325,10.03029396,118.1439482,165.2248895
Train Data/Dataset20/5/1_26.jpg,5,169.63144,56.44010998,29.82853322,145.3840737,48.06126607,26.78295518,14.08673325,10.03029396,118.1439482,165.2248895
Train Data/Dataset20/5/2_579.jpg,5,112.5146841,84.20103628,35.43928745,113.7061698,102.9349142,56.73258023,34.14711345,74.94603813,121.1033383,57.98166845
Train Data/Dataset20/5/1_492.jpg,5,143.604563,117.1569454,54.64243037,148.1638839,112.0143538,45.81001278,106.4896456,99.83581747,47.83591499,69.71942014
Train Data/Dataset20/5/322.jpg,5,156.2673621,85.41383273,50.351192,144.2256056,127.0566095,36.11767478,43.22504572,114.744944,53.31070423,36.17305622
Train Data/Dataset20/5/336.jpg,5,74.98744717,146.121039,161.8705747,43.98672351,150.1306506,125.5871964,141.8418576,144.6178185,122.8547417,30.38211053
Train Data/Dataset20/5/1_486.jpg,5,92.20582635,162.7767801,148.4228718,123.5174154,118.6978597,107.1463924,66.5132033,147.4721004,100.2118285,29.64596999
Train Data/Dataset20/5/2_545.jpg,5,111.3980562,103.6598378,37.01789219,124.5889663,107.9500967,51.93302457,57.58809049,91.44475497,101.6998002,54.21379314
Train Data/Dataset20/5/1_0_145.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/295.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/281.jpg,5,132.3125674,107.3432705,35.06899604,95.9465541,77.24032925,63.41392572,63.50413695,125.5328419,128.8389295,27.62164012
Train Data/Dataset20/5/518.jpg,5,110.0437759,111.9912012,28.87925838,123.7511534,107.2719254,70.02547368,53.72032093,60.30902033,138.7334914,144.4733276
Train Data/Dataset20/5/530.jpg,5,110.0892326,112.8329131,64.08090285,73.91596438,168.5788367,52.00947557,71.71213076,160.8307433,66.36872545,38.51873603
Train Data/Dataset20/5/2_0_2.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/524.jpg,5,117.2596544,119.3485525,32.2263313,52.13862466,92.6010475,104.0883723,163.4071823,114.237923,100.6068259,73.92064605
Train Data/Dataset20/5/1_0_409.jpg,5,140.4460901,66.53982102,26.37112049,150.4287345,62.62511891,70.82296403,42.10860123,59.83182093,90.54276758,54.42845925
Train Data/Dataset20/5/2_169.jpg,5,120.2629641,105.986109,48.02147241,111.4397329,106.6620338,35.53847949,114.0664512,126.1986258,48.35495649,82.12536854
Train Data/Dataset20/5/2_155.jpg,5,106.5551512,97.51574321,42.56534604,120.3503446,109.0396432,51.86302112,41.66252458,91.97628281,117.4903026,47.80037705
Train Data/Dataset20/5/2_140.jpg,5,140.7853829,111.750721,82.86392385,135.5134067,98.26990567,44.43821893,98.97116104,94.21113088,52.85809273,79.99944159
Train Data/Dataset20/5/1_295.jpg,5,171.5049551,44.33668766,52.61289925,126.6479294,91.34192215,41.21762262,27.40061271,65.59597821,86.58791655,48.84896675
Train Data/Dataset20/5/531.jpg,5,136.4109468,74.42846886,19.97363641,132.5511215,59.19908697,33.71216974,33.84731687,36.27234141,46.25099462,149.0993612
Train Data/Dataset20/5/1_2.jpg,5,158.8096882,50.62843732,63.0243225,116.7050213,100.7099083,53.86559233,24.88613664,85.07837173,75.0432765,46.20467501
Train Data/Dataset20/5/2_342.jpg,5,147.4545439,120.7589982,47.79063579,173.4250774,128.8481098,36.01069182,121.6974317,155.6823385,72.05913573,53.12290515
Train Data/Dataset20/5/1_281.jpg,5,154.7938527,140.7801226,103.8818119,166.3179874,111.2926129,35.47260703,72.48165562,167.1255152,32.98003534,49.99905504
Train Data/Dataset20/5/2_418.jpg,5,83.55433439,113.0266223,106.9786174,63.28456272,150.4199518,139.1338092,90.31410872,83.44781688,90.64694659,8.375097759
Train Data/Dataset20/5/1_524.jpg,5,104.6859309,87.53293104,26.78208849,128.3992055,75.0088099,102.7228203,50.95968225,90.97894702,101.2067084,45.79052847
Train Data/Dataset20/5/1_242.jpg,5,163.0543035,153.4154001,71.17093787,168.6564447,134.043507,31.89612534,92.51817455,172.0826017,30.67217423,48.7437795
Train Data/Dataset20/5/1_487.jpg,5,156.9612833,50.27760164,71.52019054,150.1878055,83.87767393,36.77227722,57.16030628,61.99781266,81.11919022,67.77248708
Train Data/Dataset20/5/1_493.jpg,5,150.2486245,75.92578889,47.32790854,167.2740897,47.99694913,60.08864641,55.85299028,59.23711494,78.17120329,64.30212329
Train Data/Dataset20/5/323.jpg,5,150.7935251,43.89237631,21.7158261,148.7816255,32.38029307,25.56653727,51.33226413,58.21960653,158.7275984,40.29892339
Train Data/Dataset20/5/479.jpg,5,120.5901052,117.145331,33.66702547,139.0885004,108.9323817,43.94207577,27.32430308,123.4168277,94.13696869,17.33100553
Train Data/Dataset20/5/1_27.jpg,5,140.7246972,115.6790973,53.20545973,128.9668102,125.7560402,72.36886386,79.25826875,93.00729306,96.65130398,57.81041282
Train Data/Dataset20/5/1_0_597.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_120.jpg,5,170.4814905,83.08560226,96.12007048,149.7104103,70.29202339,56.19559619,20.616579,68.73445251,129.4883784,23.40512049
Train Data/Dataset20/5/1_134.jpg,5,116.7784811,111.4075032,65.17704777,117.0569859,107.4455097,47.26583238,115.3144124,115.1103128,53.93256318,71.94255666
Train Data/Dataset20/5/1_652.jpg,5,99.6677773,108.9299125,44.18090144,80.65603471,77.57917972,24.64849363,59.08434882,94.15132119,111.4827423,71.42215659
Train Data/Dataset20/5/0_441.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/34.jpg,5,103.5201146,51.22502515,17.99154013,159.2192522,52.60886085,26.86520885,61.41732416,41.8646922,15.62375474,92.91978637
Train Data/Dataset20/5/2_48.jpg,5,141.3529025,71.61696007,18.70684912,143.0189343,70.80495661,15.73918243,45.1641515,43.44264986,51.05025169,95.2706397
Train Data/Dataset20/5/22.jpg,5,106.8220918,47.4402462,54.15151547,129.3093196,59.03968533,23.85055829,48.9758208,71.60491636,54.77148695,21.94358742
Train Data/Dataset20/5/1_644.jpg,5,76.11385622,84.12232301,55.4080434,117.553798,57.2934621,26.24954268,41.86203386,84.63706437,52.71410989,31.21411774
Train Data/Dataset20/5/0_325.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_0_49.jpg,5,109.7280716,105.766986,69.1227531,105.3760576,91.50437152,44.4497967,112.6266924,65.01783256,102.574775,93.95482212
Train Data/Dataset20/5/1_0_75.jpg,5,116.1124312,89.45130118,24.56424326,160.7109492,70.85836182,84.34309628,62.44644826,75.86426239,91.53240406,62.18979628
Train Data/Dataset20/5/645.jpg,5,115.8168465,96.15105567,43.55319825,97.65704441,130.3640317,71.1584186,58.52364938,112.4246956,47.86295214,29.33899075
Train Data/Dataset20/5/1_31.jpg,5,105.4879275,93.79288806,49.72967678,128.1458025,110.9748188,78.63329939,35.25537924,86.4413517,128.3978976,66.85439268
Train Data/Dataset20/5/1_446.jpg,5,105.4879275,93.79288806,49.72967678,128.1458025,110.9748188,78.63329939,35.25537924,86.4413517,128.3978976,66.85439268
Train Data/Dataset20/5/1_19.jpg,5,105.4879275,93.79288806,49.72967678,128.1458025,110.9748188,78.63329939,35.25537924,86.4413517,128.3978976,66.85439268
Train Data/Dataset20/5/1_320.jpg,5,101.773323,105.4812803,47.75078414,126.4389775,103.9000875,59.78246002,42.63698178,103.7633351,122.6629828,46.94133992
Train Data/Dataset20/5/0_127.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/1_334.jpg,5,124.3028526,89.34579647,44.70768405,172.5176138,83.62491669,73.62089025,56.49958177,66.02490757,52.43648239,15.13098206
Train Data/Dataset20/5/2_208.jpg,5,119.0587551,134.1502536,80.40671066,125.2774836,109.1261945,51.82984479,102.0024888,131.9798238,75.55722452,71.66964076
Train Data/Dataset20/5/2_220.jpg,5,121.1906211,118.3948733,84.39299314,134.3010079,85.88314689,42.37814351,61.56785333,83.91333073,45.67326724,65.31144194
Train Data/Dataset20/5/321.jpg,5,128.4621655,41.94791706,19.65196913,119.3639307,58.94554211,21.78993936,28.54725794,90.09737165,109.4546452,12.04466435
Train Data/Dataset20/5/2_552.jpg,5,167.4974296,59.99608099,60.89268847,131.9609148,83.76114267,128.7134457,28.91457211,45.43926528,123.8918527,55.22323869
Train Data/Dataset20/5/1_268.jpg,5,161.9046556,57.5289547,85.03598946,109.4609441,90.49390711,167.6216575,28.9037338,66.06005088,83.49423854,34.47101145
Train Data/Dataset20/5/1_532.jpg,5,149.7589227,65.62238304,60.5839739,121.2823659,84.74009108,41.42621308,32.26015356,80.15480029,79.38514955,45.4397971
Train Data/Dataset20/5/269.jpg,5,60.00740071,44.13974301,32.15858318,91.70051093,54.98382345,24.21996178,69.02751793,52.44654068,116.0400995,154.0311301
Train Data/Dataset20/5/1_297.jpg,5,151.8207296,115.0825769,47.37284913,148.15241,94.45409742,35.66313501,77.37398275,97.66748282,49.03082948,57.1786641
Train Data/Dataset20/5/0_250.jpg,5,,,,,,,,,,
Train Data/Dataset20/5/2_194.jpg,5,96.60326706,95.56805555,42.55384156,130.9048445,121.035241,60.48245462,36.87715696,84.48172616,132.0455816,65.08463206
Train Data/Dataset20/5/254.jpg,5,128.5361776,107.121107,39.5627059,125.532816,105.7849161,32.77795445,122.873385,107.8884255,96.00737966,92.45653386
Train Data/Dataset20/5/532.jpg,5,119.1913399,34.87706301,18.56323971,127.7564446,27.4830034,20.13805534,138.455287,26.31977953,102.551998,129.1575815
Train Data/Dataset20/5/1_1.jpg,5,131.6728512,113.4320507,71.59327797,148.0279929,105.6090556,43.27099286,80.4166989,115.2486134,69.97138222,67.21030549
